"1,2,3,4,5,6,7","1,2,3,4,5,6","1,2,3,4,5,7","1,2,3,4,6,7","1,2,3,5,6,7","1,2,4,5,6,7","1,3,4,5,6,7","2,3,4,5,6,7","1,2,3,4,5","1,2,3,4,6","1,2,3,4,7","1,2,3,5,6","1,2,3,5,7","1,2,3,6,7","1,2,4,5,6","1,2,4,5,7","1,2,4,6,7","1,2,5,6,7","1,3,4,5,6","1,3,4,5,7","1,3,4,6,7","1,3,5,6,7","1,4,5,6,7","2,3,4,5,6","2,3,4,5,7","2,3,4,6,7","2,3,5,6,7","2,4,5,6,7","3,4,5,6,7","1,2,3,4","1,2,3,5","1,2,3,6","1,2,3,7","1,2,4,5","1,2,4,6","1,2,4,7","1,2,5,6","1,2,5,7","1,2,6,7","1,3,4,5","1,3,4,6","1,3,4,7","1,3,5,6","1,3,5,7","1,3,6,7","1,4,5,6","1,4,5,7","1,4,6,7","1,5,6,7","2,3,4,5","2,3,4,6","2,3,4,7","2,3,5,6","2,3,5,7","2,3,6,7","2,4,5,6","2,4,5,7","2,4,6,7","2,5,6,7","3,4,5,6","3,4,5,7","3,4,6,7","3,5,6,7","4,5,6,7","1,2,3","1,2,4","1,2,5","1,2,6","1,2,7","1,3,4","1,3,5","1,3,6","1,3,7","1,4,5","1,4,6","1,4,7","1,5,6","1,5,7","1,6,7","2,3,4","2,3,5","2,3,6","2,3,7","2,4,5","2,4,6","2,4,7","2,5,6","2,5,7","2,6,7","3,4,5","3,4,6","3,4,7","3,5,6","3,5,7","3,6,7","4,5,6","4,5,7","4,6,7","5,6,7","1,2","1,3","1,4","1,5","1,6","1,7","2,3","2,4","2,5","2,6","2,7","3,4","3,5","3,6","3,7","4,5","4,6","4,7","5,6","5,7","6,7",1,2,3,4,5,6,7
2.7355922051028827,2.7443042503656208,2.7207140159230123,2.0,2.4711844102057636,1.7471748520721242,2.7207140159230123,2.7207140159230123,2.625,2.0,2.0,2.4886085007312411,2.4414280318460242,1.0,1.7386085007312411,1.7028195311147831,1.0,1.4943497041442488,2.7264097655573916,2.625,2.0,2.4414280318460242,1.7386085007312411,2.7028195311147831,2.7264097655573916,2.0,2.4414280318460242,1.7028195311147831,2.7028195311147831,2.0,2.25,1.0,1.0,1.5,1.0,1.0,1.4772170014624826,1.4056390622295662,0.0,2.625,2.0,2.0,2.4528195311147831,2.25,1.0,1.75,1.5,1.0,1.4772170014624826,2.5,2.0,2.0,2.4056390622295662,2.4528195311147831,1.0,1.7028195311147831,1.7028195311147831,1.0,1.4056390622295662,2.75,2.625,2.0,2.4056390622295662,1.7028195311147831,1.0,1.0,1.0,0.0,0.0,2.0,2.25,1.0,1.0,1.5,1.0,1.0,1.5,1.0,0.0,2.0,2.0,1.0,1.0,1.5,1.0,1.0,1.4056390622295665,1.4056390622295665,0.0,2.5,2.0,2.0,2.5,2.25,1.0,1.75,1.5,1.0,1.4056390622295665,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
