"1,2,3,4,5,6,7","1,2,3,4,5,6","1,2,3,4,5,7","1,2,3,4,6,7","1,2,3,5,6,7","1,2,4,5,6,7","1,3,4,5,6,7","2,3,4,5,6,7","1,2,3,4,5","1,2,3,4,6","1,2,3,4,7","1,2,3,5,6","1,2,3,5,7","1,2,3,6,7","1,2,4,5,6","1,2,4,5,7","1,2,4,6,7","1,2,5,6,7","1,3,4,5,6","1,3,4,5,7","1,3,4,6,7","1,3,5,6,7","1,4,5,6,7","2,3,4,5,6","2,3,4,5,7","2,3,4,6,7","2,3,5,6,7","2,4,5,6,7","3,4,5,6,7","1,2,3,4","1,2,3,5","1,2,3,6","1,2,3,7","1,2,4,5","1,2,4,6","1,2,4,7","1,2,5,6","1,2,5,7","1,2,6,7","1,3,4,5","1,3,4,6","1,3,4,7","1,3,5,6","1,3,5,7","1,3,6,7","1,4,5,6","1,4,5,7","1,4,6,7","1,5,6,7","2,3,4,5","2,3,4,6","2,3,4,7","2,3,5,6","2,3,5,7","2,3,6,7","2,4,5,6","2,4,5,7","2,4,6,7","2,5,6,7","3,4,5,6","3,4,5,7","3,4,6,7","3,5,6,7","4,5,6,7","1,2,3","1,2,4","1,2,5","1,2,6","1,2,7","1,3,4","1,3,5","1,3,6","1,3,7","1,4,5","1,4,6","1,4,7","1,5,6","1,5,7","1,6,7","2,3,4","2,3,5","2,3,6","2,3,7","2,4,5","2,4,6","2,4,7","2,5,6","2,5,7","2,6,7","3,4,5","3,4,6","3,4,7","3,5,6","3,5,7","3,6,7","4,5,6","4,5,7","4,6,7","5,6,7","1,2","1,3","1,4","1,5","1,6","1,7","2,3","2,4","2,5","2,6","2,7","3,4","3,5","3,6","3,7","4,5","4,6","4,7","5,6","5,7","6,7",1,2,3,4,5,6,7
3.7047621098295247,3.6623493675869248,2.5,3.1623493675869248,3.0679455553999495,2.9095242196590489,3.7264097655573916,3.6521146483360871,2.5,3.1014097655573916,2.0,3.0,2.0,2.0,2.8246987351738495,1.5,2.3246987351738495,2.135891110799899,3.6875,2.5,3.1875,3.1014097655573916,2.9528195311147831,3.5,2.5,3.125,3.1014097655573916,2.8042292966721747,3.6639097655573916,2.0,2.0,2.0,1.0,1.5,2.2028195311147831,1.0,2.0,1.0,1.0,2.5,3.125,2.0,3.0,2.0,2.0,2.875,1.5,2.375,2.2028195311147831,2.5,3.0,2.0,3.0,2.0,2.0,2.5,1.5,2.25,2.2028195311147831,3.5,2.5,3.125,3.125,2.8278195311147831,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.5,2.25,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5,2.0,1.0,2.0,1.0,1.0,2.5,3.0,2.0,3.0,2.0,2.0,2.5,1.5,2.25,2.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.5,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
